"paper_id","cs_m1","n_experts_m1","first_expert_date_m1","last_expert_date_m1","cs_m2","n_experts_m2","first_expert_date_m2","last_expert_date_m2","cs_m3","n_experts_m3","first_expert_date_m3","last_expert_date_m3","cs_m4","n_experts_m4","first_expert_date_m4","last_expert_date_m4","cs_m5","n_experts_m5","first_expert_date_m5","last_expert_date_m5","cs_m6","n_experts_m6","first_expert_date_m6","last_expert_date_m6","cs_m7","n_experts_m7","first_expert_date_m7","last_expert_date_m7","cs_m8","n_experts_m8","first_expert_date_m8","last_expert_date_m8","cs_m9","n_experts_m9","first_expert_date_m9","last_expert_date_m9","cs_m10","n_experts_m10","first_expert_date_m10","last_expert_date_m10","cs_m11","n_experts_m11","first_expert_date_m11","last_expert_date_m11","cs_m12","n_experts_m12","first_expert_date_m12","last_expert_date_m12"
"51bB",0.70000005,4,"2019-09-08","2019-09-29",0.786962544761696,4,"2019-09-08","2019-09-29",0.852545837194474,4,"2019-09-08","2019-09-29",0.552,9,"2019-09-09","2019-09-15",0.65341773257943,9,"2019-09-09","2019-09-15",0.602,9,"2019-09-09","2019-09-15",0.589503334514439,9,"2019-09-09","2019-09-15",0.757281171163312,4,"2019-09-08","2019-09-29",0.494,9,"2019-09-09","2019-09-15",0.688474749520084,4,"2019-09-08","2019-09-29",0.586666666666667,9,"2019-09-09","2019-09-15",0.8,0,NA,NA
"51G2",0.74999994,6,"2019-12-22","2020-01-25",0.432377019332308,6,"2019-12-22","2020-01-25",0.337970286192383,6,"2019-12-22","2020-01-25",0.47,16,"2020-01-07","2020-01-12",0.369434842460024,16,"2020-01-07","2020-01-12",0.502,16,"2020-01-07","2020-01-12",0.515767167289426,16,"2020-01-07","2020-01-12",0.267305851690256,6,"2019-12-22","2020-01-25",0.524,16,"2020-01-07","2020-01-12",0.407520092009719,6,"2019-12-22","2020-01-25",0.59375,16,"2020-01-07","2020-01-12",0.3,0,NA,NA
"51pD",0.5,4,"2019-09-08","2019-10-02",0.414937732514649,4,"2019-09-08","2019-10-02",0.396522051472792,4,"2019-09-08","2019-10-02",0.584,10,"2019-09-09","2019-09-15",0.600187107730055,10,"2019-09-09","2019-09-15",0.584,10,"2019-09-09","2019-09-15",0.549810582996439,10,"2019-09-09","2019-09-15",0.26140314287632,4,"2019-09-08","2019-10-02",0.44,10,"2019-09-09","2019-09-15",0.578259904461629,4,"2019-09-08","2019-10-02",0.53,10,"2019-09-09","2019-09-15",0.3,0,NA,NA
"51w2",0.30999997,4,"2019-11-27","2019-12-22",0.296773637463182,4,"2019-11-27","2019-12-22",0.221872189297979,4,"2019-11-27","2019-12-22",0.146,12,"2019-12-02","2019-12-08",0.1169001203393,12,"2019-12-02","2019-12-08",0.168,12,"2019-12-02","2019-12-08",0.188548212586889,12,"2019-12-02","2019-12-08",0.280811449500648,4,"2019-11-27","2019-12-22",0.36,12,"2019-12-02","2019-12-08",0.155261347974595,4,"2019-11-27","2019-12-22",0.315,12,"2019-12-02","2019-12-08",0.3,0,NA,NA
"521q",0.33000004,12,"2019-10-04","2019-10-26",0.441655935984131,12,"2019-10-04","2019-10-26",0.453143184193009,12,"2019-10-04","2019-10-26",0.616,12,"2019-10-07","2019-10-13",0.56446266253102,12,"2019-10-07","2019-10-13",0.616,12,"2019-10-07","2019-10-13",0.670087518009596,12,"2019-10-07","2019-10-13",0.422639616802245,12,"2019-10-04","2019-10-26",0.468,12,"2019-10-07","2019-10-13",0.500657913739791,12,"2019-10-04","2019-10-26",0.606363636363636,12,"2019-10-07","2019-10-13",0.4,0,NA,NA
"52Dq",0.36,9,"2020-01-31","2020-04-27",0.368417210492216,9,"2020-01-31","2020-04-27",0.379293592245243,9,"2020-01-31","2020-04-27",0.518,16,"2020-02-03","2020-02-09",0.464738738681834,16,"2020-02-03","2020-02-09",0.518,16,"2020-02-03","2020-02-09",0.57306017142611,16,"2020-02-03","2020-02-09",0.422639616802245,9,"2020-01-31","2020-04-27",0.58,16,"2020-02-03","2020-02-09",0.433117111213223,9,"2020-01-31","2020-04-27",0.55625,16,"2020-02-03","2020-02-09",0.4,0,NA,NA
"52WE",0.79,10,"2019-11-27","2019-12-20",0.754123880204736,10,"2019-11-27","2019-12-20",0.81787959463272,10,"2019-11-27","2019-12-20",0.78,14,"2019-12-02","2019-12-08",0.761146201486759,14,"2019-12-02","2019-12-08",0.788,14,"2019-12-02","2019-12-08",0.759130817144694,14,"2019-12-02","2019-12-08",0.751697562248571,10,"2019-11-27","2019-12-20",0.758,14,"2019-12-02","2019-12-08",0.810774011850803,10,"2019-11-27","2019-12-20",0.703571428571429,14,"2019-12-02","2019-12-08",0.8,0,NA,NA
"57Oq",0.67999995,18,"2020-06-20","2020-07-20",0.662746809397734,18,"2020-06-20","2020-07-20",0.628973080354313,18,"2020-06-20","2020-07-20",0.674,32,"2020-06-29","2020-07-06",0.44098060594452,32,"2020-06-29","2020-07-06",0.58,32,"2020-06-29","2020-07-06",0.663148640316374,32,"2020-06-29","2020-07-06",0.363754497744867,18,"2020-06-20","2020-07-20",0.624,32,"2020-06-29","2020-07-06",0.608247248658434,18,"2020-06-20","2020-07-20",0.663125,32,"2020-06-29","2020-07-06",0.4,0,NA,NA
"584w",0.5299999,3,"2019-09-08","2019-09-29",0.738276399621231,3,"2019-09-08","2019-09-29",0.815330565049563,3,"2019-09-08","2019-09-29",0.536,7,"2019-09-09","2019-09-15",0.630615807074352,7,"2019-09-09","2019-09-15",0.578,7,"2019-09-09","2019-09-15",0.478093225070094,7,"2019-09-09","2019-09-15",0.757281171163312,3,"2019-09-08","2019-09-29",0.536,7,"2019-09-09","2019-09-15",0.662386012395204,3,"2019-09-08","2019-09-29",0.52,7,"2019-09-09","2019-09-15",0.8,0,NA,NA
"587l",0.62,26,"2019-11-01","2019-11-24",0.370481226664151,26,"2019-11-01","2019-11-24",0.331264031051742,26,"2019-11-01","2019-11-24",0.344,14,"2019-11-04","2019-11-10",0.342880636298386,14,"2019-11-04","2019-11-10",0.344,14,"2019-11-04","2019-11-10",0.370222543580544,14,"2019-11-04","2019-11-10",0.502329747583937,26,"2019-11-01","2019-11-24",0.438,14,"2019-11-04","2019-11-10",0.308145409078544,26,"2019-11-01","2019-11-24",0.453571428571429,14,"2019-11-04","2019-11-10",0.4,0,NA,NA
"58A2",0.58,8,"2019-10-04","2019-10-27",0.577412509964988,8,"2019-10-04","2019-10-27",0.558671562140722,8,"2019-10-04","2019-10-27",0.414,7,"2019-10-11","2019-10-13",0.430349645074549,7,"2019-10-11","2019-10-13",0.414,7,"2019-10-11","2019-10-13",0.538128358160934,7,"2019-10-11","2019-10-13",0.26140314287632,8,"2019-10-04","2019-10-27",0.454,7,"2019-10-11","2019-10-13",0.526352258218593,8,"2019-10-04","2019-10-27",0.501428571428571,7,"2019-10-11","2019-10-13",0.3,0,NA,NA
"58km",0.28,5,"2019-10-04","2019-10-26",0.28,5,"2019-10-04","2019-10-26",0.304356197809903,5,"2019-10-04","2019-10-26",0.158,13,"2019-10-07","2019-10-13",0.279326635960739,13,"2019-10-07","2019-10-13",0.204,13,"2019-10-07","2019-10-13",0.278173687543648,13,"2019-10-07","2019-10-13",0.311840261692783,5,"2019-10-04","2019-10-26",0.256,13,"2019-10-07","2019-10-13",0.25876628708701,5,"2019-10-04","2019-10-26",0.318333333333333,13,"2019-10-07","2019-10-13",0.3,0,NA,NA
"58X3",0.35,11,"2020-07-21","2020-08-16",0.370343489381619,11,"2020-07-21","2020-08-16",0.341265362645511,11,"2020-07-21","2020-08-16",0.314,22,"2020-07-28","2020-08-02",0.273992243236784,22,"2020-07-28","2020-08-02",0.312,22,"2020-07-28","2020-08-02",0.426040868540877,22,"2020-07-28","2020-08-02",0.238003601790902,11,"2020-07-21","2020-08-16",0.566,22,"2020-07-28","2020-08-02",0.345720067059395,11,"2020-07-21","2020-08-16",0.464545454545455,22,"2020-07-28","2020-08-02",0.3,0,NA,NA
"599w",0.23000002,10,"2019-09-08","2019-10-02",0.224819935276915,10,"2019-09-08","2019-10-02",0.202718262420122,10,"2019-09-08","2019-10-02",0.284,7,"2019-09-12","2019-09-15",0.249791198092368,7,"2019-09-12","2019-09-15",0.34,7,"2019-09-12","2019-09-15",0.277895833044443,7,"2019-09-12","2019-09-15",0.342104795114852,10,"2019-09-08","2019-10-02",0.284,7,"2019-09-12","2019-09-15",0.215930105382914,10,"2019-09-08","2019-10-02",0.33,7,"2019-09-12","2019-09-15",0.4,0,NA,NA
"59bm",0.6100001,12,"2019-09-08","2019-09-26",0.663105387488756,12,"2019-09-08","2019-09-26",0.620502358391621,12,"2019-09-08","2019-09-26",0.566,8,"2019-09-10","2019-09-14",0.62409111149692,8,"2019-09-10","2019-09-14",0.72,8,"2019-09-10","2019-09-14",0.636945082605202,8,"2019-09-10","2019-09-14",0.244917486890782,12,"2019-09-08","2019-09-26",0.72,8,"2019-09-10","2019-09-14",0.601900229399712,12,"2019-09-08","2019-09-26",0.652857142857143,8,"2019-09-10","2019-09-14",0.3,0,NA,NA
"59Rq",0.70000005,7,"2019-09-08","2019-09-29",0.606707184185657,7,"2019-09-08","2019-09-29",0.591588403135437,7,"2019-09-08","2019-09-29",0.666,9,"2019-09-10","2019-09-15",0.661884522428264,9,"2019-09-10","2019-09-15",0.666,9,"2019-09-10","2019-09-15",0.72074718861394,9,"2019-09-10","2019-09-15",0.414739983008515,7,"2019-09-08","2019-09-29",0.682,9,"2019-09-10","2019-09-15",0.585391458895954,7,"2019-09-08","2019-09-29",0.667142857142857,9,"2019-09-10","2019-09-15",0.4,0,NA,NA
"59VB",0.50000006,23,"2019-09-08","2019-10-02",0.646881372240351,23,"2019-09-08","2019-10-02",0.730032990246568,23,"2019-09-08","2019-10-02",0.68,7,"2019-09-10","2019-09-15",0.672656782428362,7,"2019-09-10","2019-09-15",0.68,7,"2019-09-10","2019-09-15",0.776829768849823,7,"2019-09-10","2019-09-15",0.764152375762253,23,"2019-09-08","2019-10-02",0.642,7,"2019-09-10","2019-09-15",0.728977356375432,23,"2019-09-08","2019-10-02",0.661666666666667,7,"2019-09-10","2019-09-15",0.8,0,NA,NA
"5a5w",0.57,10,"2020-06-20","2020-07-18",0.558894922104133,10,"2020-06-20","2020-07-18",0.530759429379503,10,"2020-06-20","2020-07-18",0.628,23,"2020-06-29","2020-07-05",0.523686258061496,23,"2020-06-29","2020-07-05",0.59,23,"2020-06-29","2020-07-05",0.765114994332837,23,"2020-06-29","2020-07-05",0.384764883139738,10,"2020-06-20","2020-07-18",0.654,23,"2020-06-29","2020-07-05",0.523122978419833,10,"2020-06-20","2020-07-18",0.709565217391304,23,"2020-06-29","2020-07-05",0.4,0,NA,NA
"5AKw",0.64,21,"2020-07-21","2020-08-16",0.644939597618976,21,"2020-07-21","2020-08-16",0.659524222214002,21,"2020-07-21","2020-08-16",0.672,30,"2020-07-27","2020-08-02",0.680015941649505,30,"2020-07-27","2020-08-02",0.57,30,"2020-07-27","2020-08-02",0.627505287055272,30,"2020-07-27","2020-08-02",0.577751646631703,21,"2020-07-21","2020-08-16",0.664,30,"2020-07-27","2020-08-02",0.647281414376124,21,"2020-07-21","2020-08-16",0.629333333333333,30,"2020-07-27","2020-08-02",0.4,0,NA,NA
"5aND",0.65999997,11,"2020-05-27","2020-06-21",0.740162739553038,11,"2020-05-27","2020-06-21",0.849596285314548,11,"2020-05-27","2020-06-21",0.782,20,"2020-06-01","2020-06-07",0.862829771115253,20,"2020-06-01","2020-06-07",0.758,20,"2020-06-01","2020-06-07",0.701564609035391,20,"2020-06-01","2020-06-07",0.808773808460653,11,"2020-05-27","2020-06-21",0.698,20,"2020-06-01","2020-06-07",0.856159061778795,11,"2020-05-27","2020-06-21",0.6775,20,"2020-06-01","2020-06-07",0.8,0,NA,NA
"5Awm",0.56,12,"2020-06-20","2020-07-15",0.545288520735567,12,"2020-06-20","2020-07-15",0.404731718810023,12,"2020-06-20","2020-07-15",0.546,24,"2020-06-30","2020-07-05",0.256811622585831,24,"2020-06-30","2020-07-05",0.424,24,"2020-06-30","2020-07-05",0.584185602109411,24,"2020-06-30","2020-07-05",0.363503839457644,12,"2020-06-20","2020-07-15",0.526,24,"2020-06-30","2020-07-05",0.386921548032247,12,"2020-06-20","2020-07-15",0.615833333333333,24,"2020-06-30","2020-07-05",0.4,0,NA,NA
"5BJD",0.39999998,12,"2020-06-20","2020-07-15",0.425059850035422,12,"2020-06-20","2020-07-15",0.394376407731064,12,"2020-06-20","2020-07-15",0.27,17,"2020-06-30","2020-07-06",0.275846288425192,17,"2020-06-30","2020-07-06",0.314,17,"2020-06-30","2020-07-06",0.354213212488217,17,"2020-06-30","2020-07-06",0.238003601790902,12,"2020-06-20","2020-07-15",0.412,17,"2020-06-30","2020-07-06",0.341621569338176,12,"2020-06-20","2020-07-15",0.407647058823529,17,"2020-06-30","2020-07-06",0.3,0,NA,NA
"5Byw",0.78999996,9,"2020-07-21","2020-08-16",0.770938762409813,9,"2020-07-21","2020-08-16",0.840454881466219,9,"2020-07-21","2020-08-16",0.802,24,"2020-07-27","2020-08-02",0.839882982694895,24,"2020-07-27","2020-08-02",0.808,24,"2020-07-27","2020-08-02",0.805917190450439,24,"2020-07-27","2020-08-02",0.757281171163312,9,"2020-07-21","2020-08-16",0.788,24,"2020-07-27","2020-08-02",0.846485407747515,9,"2020-07-21","2020-08-16",0.772083333333333,24,"2020-07-27","2020-08-02",0.8,0,NA,NA
"5d7w",0.55,9,"2020-05-01","2020-05-16",0.55,9,"2020-05-01","2020-05-16",0.521545702298015,9,"2020-05-01","2020-05-16",0.702,28,"2020-05-04","2020-05-11",0.630133768854676,28,"2020-05-04","2020-05-11",0.616,28,"2020-05-04","2020-05-11",0.724586811964558,28,"2020-05-04","2020-05-11",0.324821825120477,9,"2020-05-01","2020-05-16",0.708,28,"2020-05-04","2020-05-11",0.589839067717941,9,"2020-05-01","2020-05-16",0.694814814814815,28,"2020-05-04","2020-05-11",0.4,0,NA,NA
"5d9x",0.41999996,5,"2019-12-22","2020-01-26",0.277784698429654,5,"2019-12-22","2020-01-26",0.307585596667423,5,"2019-12-22","2020-01-26",0.196,18,"2020-01-06","2020-01-12",0.454044948841912,18,"2020-01-06","2020-01-12",0.292,18,"2020-01-06","2020-01-12",0.344414323185756,18,"2020-01-06","2020-01-12",0.36840192886308,5,"2019-12-22","2020-01-26",0.448,18,"2020-01-06","2020-01-12",0.258853438554196,5,"2019-12-22","2020-01-26",0.44,18,"2020-01-06","2020-01-12",0.3,0,NA,NA
"5db3",0.784,10,"2020-07-21","2020-08-17",0.795872955759689,10,"2020-07-21","2020-08-17",0.819588837133152,10,"2020-07-21","2020-08-17",0.794,25,"2020-07-27","2020-08-02",0.811006268362283,25,"2020-07-27","2020-08-02",0.8,25,"2020-07-27","2020-08-02",0.706543484218131,25,"2020-07-27","2020-08-02",0.802938515851712,10,"2020-07-21","2020-08-17",0.714,25,"2020-07-27","2020-08-02",0.811399972221445,10,"2020-07-21","2020-08-17",0.6956,25,"2020-07-27","2020-08-02",0.8,0,NA,NA
"5E2q",0.54,13,"2020-05-01","2020-05-24",0.474648260038346,13,"2020-05-01","2020-05-24",0.445147143275761,13,"2020-05-01","2020-05-24",0.208,24,"2020-05-04","2020-05-11",0.253828661698522,24,"2020-05-04","2020-05-11",0.266,24,"2020-05-04","2020-05-11",0.371999524809984,24,"2020-05-04","2020-05-11",0.250534941433969,13,"2020-05-01","2020-05-24",0.48,24,"2020-05-04","2020-05-11",0.318590314798495,13,"2020-05-01","2020-05-24",0.5,24,"2020-05-04","2020-05-11",0.3,0,NA,NA
"5E5E",0.594345,11,"2020-01-31","2020-04-26",0.498692081338807,11,"2020-01-31","2020-04-26",0.476414750747832,11,"2020-01-31","2020-04-26",0.56,18,"2020-02-03","2020-02-09",0.483766252292221,18,"2020-02-03","2020-02-09",0.56,18,"2020-02-03","2020-02-09",0.563633307513258,18,"2020-02-03","2020-02-09",0.355063395815154,11,"2020-01-31","2020-04-26",0.558,18,"2020-02-03","2020-02-09",0.49073646964447,11,"2020-01-31","2020-04-26",0.583888888888889,18,"2020-02-03","2020-02-09",0.4,0,NA,NA
"5E7l",0.27999997,12,"2020-07-21","2020-08-16",0.284682910979065,12,"2020-07-21","2020-08-16",0.323131243204814,12,"2020-07-21","2020-08-16",0.298,31,"2020-07-27","2020-08-02",0.354864594121608,31,"2020-07-27","2020-08-02",0.326,31,"2020-07-27","2020-08-02",0.384970004491663,31,"2020-07-27","2020-08-02",0.46166532703617,12,"2020-07-21","2020-08-16",0.486,31,"2020-07-27","2020-08-02",0.359797768859591,12,"2020-07-21","2020-08-16",0.453548387096774,31,"2020-07-27","2020-08-02",0.5,0,NA,NA
"5Ebl",0.7199999,7,"2020-01-31","2020-04-27",0.731824550311571,7,"2020-01-31","2020-04-27",0.803950584780846,7,"2020-01-31","2020-04-27",0.79,25,"2020-02-03","2020-02-09",0.83148947373096,25,"2020-02-03","2020-02-09",0.72,25,"2020-02-03","2020-02-09",0.748109250475689,25,"2020-02-03","2020-02-09",0.85828017277409,7,"2020-01-31","2020-04-27",0.708,25,"2020-02-03","2020-02-09",0.822800534495841,7,"2020-01-31","2020-04-27",0.7244,25,"2020-02-03","2020-02-09",0.8,0,NA,NA
"5eE3",0.78999996,10,"2020-06-20","2020-07-16",0.791019934744873,10,"2020-06-20","2020-07-16",0.803372366012298,10,"2020-06-20","2020-07-16",0.774,23,"2020-06-30","2020-07-06",0.710795439191686,23,"2020-06-30","2020-07-06",0.746,23,"2020-06-30","2020-07-06",0.745655800823896,23,"2020-06-30","2020-07-06",0.76441401129093,10,"2020-06-20","2020-07-16",0.756,23,"2020-06-30","2020-07-06",0.771790724826705,10,"2020-06-20","2020-07-16",0.731739130434783,23,"2020-06-30","2020-07-06",0.8,0,NA,NA
"5EeE",0.35,6,"2019-11-27","2019-12-22",0.35938700523446,6,"2019-11-27","2019-12-22",0.317885027480115,6,"2019-11-27","2019-12-22",0.378,9,"2019-12-02","2019-12-08",0.292179073488823,9,"2019-12-02","2019-12-08",0.39,9,"2019-12-02","2019-12-08",0.358360145872865,9,"2019-12-02","2019-12-08",0.244917486890782,6,"2019-11-27","2019-12-22",0.452,9,"2019-12-02","2019-12-08",0.357803165169886,6,"2019-11-27","2019-12-22",0.435555555555555,9,"2019-12-02","2019-12-08",0.3,0,NA,NA
"5Ejl",0.77000004,10,"2020-07-21","2020-08-16",0.775780923420355,10,"2020-07-21","2020-08-16",0.841987856389265,10,"2020-07-21","2020-08-16",0.79,31,"2020-07-27","2020-08-02",0.780999807931068,31,"2020-07-27","2020-08-02",0.764,31,"2020-07-27","2020-08-02",0.72589239469584,31,"2020-07-27","2020-08-02",0.774282775640728,10,"2020-07-21","2020-08-16",0.654,31,"2020-07-27","2020-08-02",0.830063191025852,10,"2020-07-21","2020-08-16",0.67741935483871,31,"2020-07-27","2020-08-02",0.8,0,NA,NA
"5eL2",0.39000002,14,"2020-07-21","2020-08-16",0.427733528766888,14,"2020-07-21","2020-08-16",0.357260916320391,14,"2020-07-21","2020-08-16",0.346,30,"2020-07-28","2020-08-02",0.285939327888661,30,"2020-07-28","2020-08-02",0.31,30,"2020-07-28","2020-08-02",0.43485109927256,30,"2020-07-28","2020-08-02",0.308018334868456,14,"2020-07-21","2020-08-16",0.508,30,"2020-07-28","2020-08-02",0.338385626348604,14,"2020-07-21","2020-08-16",0.474,30,"2020-07-28","2020-08-02",0.3,0,NA,NA
"5ELB",0.22,5,"2019-11-27","2019-12-22",0.238874733602178,5,"2019-11-27","2019-12-22",0.215208195138965,5,"2019-11-27","2019-12-22",0.244,17,"2019-12-02","2019-12-08",0.249421712189372,17,"2019-12-02","2019-12-08",0.286,17,"2019-12-02","2019-12-08",0.23852884984793,17,"2019-12-02","2019-12-08",0.268757026061075,5,"2019-11-27","2019-12-22",0.316,17,"2019-12-02","2019-12-08",0.252806983466012,5,"2019-11-27","2019-12-22",0.354705882352941,17,"2019-12-02","2019-12-08",0.3,0,NA,NA
"5EQD",0.81,7,"2019-11-27","2019-12-21",0.79015922540534,7,"2019-11-27","2019-12-21",0.844679031604911,7,"2019-11-27","2019-12-21",0.73,10,"2019-12-02","2019-12-08",0.755802304211737,10,"2019-12-02","2019-12-08",0.722,10,"2019-12-02","2019-12-08",0.731363051470588,10,"2019-12-02","2019-12-08",0.783671447832649,7,"2019-11-27","2019-12-21",0.56,10,"2019-12-02","2019-12-08",0.808406701608562,7,"2019-11-27","2019-12-21",0.612222222222222,10,"2019-12-02","2019-12-08",0.8,0,NA,NA
"5JE",0.20000003,5,"2019-09-08","2019-09-24",0.202332781311766,5,"2019-09-08","2019-09-24",0.22201623606029,5,"2019-09-08","2019-09-24",0.14,12,"2019-09-09","2019-09-15",0.218467160357088,12,"2019-09-09","2019-09-15",0.156,12,"2019-09-09","2019-09-15",0.198951230639385,12,"2019-09-09","2019-09-15",0.311840261692783,5,"2019-09-08","2019-09-24",0.338,12,"2019-09-09","2019-09-15",0.203478241821625,5,"2019-09-08","2019-09-24",0.274166666666667,12,"2019-09-09","2019-09-15",0.3,0,NA,NA
"5jkw",0.29,10,"2020-01-31","2020-04-27",0.384024261231335,10,"2020-01-31","2020-04-27",0.338323116120008,10,"2020-01-31","2020-04-27",0.452,19,"2020-02-03","2020-02-09",0.24352785739916,19,"2020-02-03","2020-02-09",0.42,19,"2020-02-03","2020-02-09",0.432580105267036,19,"2020-02-03","2020-02-09",0.335352877409677,10,"2020-01-31","2020-04-27",0.374,19,"2020-02-03","2020-02-09",0.342292909307089,10,"2020-01-31","2020-04-27",0.478421052631579,19,"2020-02-03","2020-02-09",0.4,0,NA,NA
"5k4D",0.72,9,"2020-01-31","2020-04-25",0.728447893688143,9,"2020-01-31","2020-04-25",0.807904278840798,9,"2020-01-31","2020-04-25",0.82,22,"2020-02-03","2020-02-09",0.880976483972009,22,"2020-02-03","2020-02-09",0.772,22,"2020-02-03","2020-02-09",0.826322851624981,22,"2020-02-03","2020-02-09",0.865081333524321,9,"2020-01-31","2020-04-25",0.804,22,"2020-02-03","2020-02-09",0.841735973523331,9,"2020-01-31","2020-04-25",0.769090909090909,22,"2020-02-03","2020-02-09",0.8,0,NA,NA
"5kbm",0.6520218,11,"2020-06-20","2020-07-18",0.754340269213403,11,"2020-06-20","2020-07-18",0.858940732294752,11,"2020-06-20","2020-07-18",0.778,21,"2020-06-30","2020-07-06",0.865404720978696,21,"2020-06-30","2020-07-06",0.762,21,"2020-06-30","2020-07-06",0.724449956492131,21,"2020-06-30","2020-07-06",0.808773808460653,11,"2020-06-20","2020-07-18",0.744,21,"2020-06-30","2020-07-06",0.858062072725557,11,"2020-06-20","2020-07-18",0.717142857142857,21,"2020-06-30","2020-07-06",0.8,0,NA,NA
"5KEw",0.44,8,"2020-01-31","2020-04-26",0.443159483735538,8,"2020-01-31","2020-04-26",0.310927039266339,8,"2020-01-31","2020-04-26",0.618,15,"2020-02-03","2020-02-09",0.431639619464912,15,"2020-02-03","2020-02-09",0.618,15,"2020-02-03","2020-02-09",0.673096059779874,15,"2020-02-03","2020-02-09",0.363503839457644,8,"2020-01-31","2020-04-26",0.656,15,"2020-02-03","2020-02-09",0.38924886608293,8,"2020-01-31","2020-04-26",0.724,15,"2020-02-03","2020-02-09",0.4,0,NA,NA
"5Kgq",0.70000005,5,"2019-12-22","2020-01-25",0.691116316755215,5,"2019-12-22","2020-01-25",0.727120962729344,5,"2019-12-22","2020-01-25",0.884,19,"2020-01-07","2020-01-12",0.869005140277049,19,"2020-01-07","2020-01-12",0.884,19,"2020-01-07","2020-01-12",0.831995575191812,19,"2020-01-07","2020-01-12",0.784680237634322,5,"2019-12-22","2020-01-25",0.738,19,"2020-01-07","2020-01-12",0.853053597036092,5,"2019-12-22","2020-01-25",0.764736842105263,19,"2020-01-07","2020-01-12",0.8,0,NA,NA
"5Kw3",0.94,6,"2019-12-22","2020-01-25",0.881631179674363,6,"2019-12-22","2020-01-25",0.918288434356924,6,"2019-12-22","2020-01-25",0.85,19,"2020-01-07","2020-01-12",0.88823949909475,19,"2020-01-07","2020-01-12",0.85,19,"2020-01-07","2020-01-12",0.892915030825129,19,"2020-01-07","2020-01-12",0.831652373959246,6,"2019-12-22","2020-01-25",0.842,19,"2020-01-07","2020-01-12",0.885052319561424,6,"2019-12-22","2020-01-25",0.851052631578947,19,"2020-01-07","2020-01-12",0.8,0,NA,NA
"5Kxq",0.4,5,"2019-12-22","2020-01-26",0.417662242564996,5,"2019-12-22","2020-01-26",0.323605995923971,5,"2019-12-22","2020-01-26",0.42,19,"2020-01-07","2020-01-12",0.246350463838373,19,"2020-01-07","2020-01-12",0.42,19,"2020-01-07","2020-01-12",0.480898972052326,19,"2020-01-07","2020-01-12",0.377867998943635,5,"2019-12-22","2020-01-26",0.564,19,"2020-01-07","2020-01-12",0.296074393263266,5,"2019-12-22","2020-01-26",0.604736842105263,19,"2020-01-07","2020-01-12",0.4,0,NA,NA
"5KYx",0.86,8,"2020-01-31","2020-04-25",0.883314708899103,8,"2020-01-31","2020-04-25",0.898171258428252,8,"2020-01-31","2020-04-25",0.796,16,"2020-02-01","2020-02-09",0.807173336179294,16,"2020-02-01","2020-02-09",0.796,16,"2020-02-01","2020-02-09",0.787765666247177,16,"2020-02-01","2020-02-09",0.802938515851712,8,"2020-01-31","2020-04-25",0.792,16,"2020-02-01","2020-02-09",0.838536932332911,8,"2020-01-31","2020-04-25",0.790625,16,"2020-02-01","2020-02-09",0.8,0,NA,NA
